BattleUnitType/battle_unit_type/=Player_Microbotdisplay_name|Microbot
BattleUnitType/battle_unit_type/=Player_Microbotdescription|Significantly larger than a nanobot, microbots excel at infiltrating the bloodstream of various lifeforms and modifying their hosts for their benefit or detriment.
BattleUnitType/battle_unit_type/=Player_Ravendisplay_name|Raven
BattleUnitType/battle_unit_type/=Player_Ravendescription|These flying humanoid mechs specialize in hacking and psyops, capable of targeting the biological faculties of perception and distorting them.
BattleUnitType/battle_unit_type/=Player_NatureMinderdisplay_name|Nature Minder
BattleUnitType/battle_unit_type/=Player_NatureMinderdescription|These conspicuous but peaceful machines cultivate ecosystems and are largely ignored by humans altogether.
BattleUnitType/battle_unit_type/=Player_Pyroiddisplay_name|Pyroid
BattleUnitType/battle_unit_type/=Player_Pyroiddescription|Humanoid robot standing three meters in height, throwing flames out at will as well as covering itself in flames for psychological effect.
BattleUnitType/battle_unit_type/=Player_Ghostrunnerdisplay_name|Ghostrunner
BattleUnitType/battle_unit_type/=Player_Ghostrunnerdescription|Support unit that looks from a distance like a human in full body armor.  Expert hacking unit with secondary combat capabilities that are only employed in the event that stealth fails.
BattleUnitType/battle_unit_type/=Player_Tinkerdisplay_name|Tinker
BattleUnitType/battle_unit_type/=Player_Tinkerdescription|These small non-combat robots can be rented out to perform repairs or manual labor, or they can be directly deployed to do the same.
BattleUnitType/battle_unit_type/=Player_LaserPrinterdisplay_name|Laser Printer
BattleUnitType/battle_unit_type/=Player_LaserPrinterdescription|An animated office printer that is upgraded to fire lasers and chase down humans.
BattleUnitType/battle_unit_type/=Player_LaserCopierdisplay_name|Laser Copier
BattleUnitType/battle_unit_type/=Player_LaserCopierdescription|An animated office copier that is upgraded to fire lasers and chase down humans.
BattleUnitType/battle_unit_type/=Player_BasicDropPoddisplay_name|Standard Drop Pod
BattleUnitType/battle_unit_type/=Player_BasicDropPoddescription|Single-use armored rocket capsule, used to deliver a combat unit into combat quickly and with prejudice.
BattleUnitType/battle_unit_type/=Player_BreachingDroppoddisplay_name|Breaching Drop Pod
BattleUnitType/battle_unit_type/=Player_BreachingDroppoddescription|Reinforced frame equipped with hard hitting laser drill tip allows this drop pod to reach basements and highly protected areas.
BattleUnitType/battle_unit_type/=Player_ExplosiveDroppoddisplay_name|Explosive Drop Pod
BattleUnitType/battle_unit_type/=Player_ExplosiveDroppoddescription|Explosive charges on the outside of the drop pod explode upon arrival, creating an airburst effect which eliminates hostiles with maximum prejudice.
BattleUnitType/battle_unit_type/=Player_EMPDropPoddisplay_name|EMP Drop Pod
BattleUnitType/battle_unit_type/=Player_EMPDropPoddescription|EMP-coils on the drop pod trigger on impact, shortening all non-reinforced electronics in the area.
BattleUnitType/battle_unit_type/=Player_StormpodStunDropPoddisplay_name|Stormpod Stun Drop Pod
BattleUnitType/battle_unit_type/=Player_StormpodStunDropPoddescription|Shock and Awe, stuns hostiles on impact (besides the ones that are killed/stunned by being under the drop pod, of course).
BattleUnitType/battle_unit_type/=Player_AtomicDropPoddisplay_name|Atomic Drop Pod
BattleUnitType/battle_unit_type/=Player_AtomicDropPoddescription|A tiny amount of radioctive material is stored within the drop pod's outer shell and released on impact. Extremely deadly to organics.
BattleUnitType/battle_unit_type/=Player_BasicTransportdisplay_name|Standard Transport
BattleUnitType/battle_unit_type/=Player_BasicTransportdescription|Basic automated transport, capable of carrying several troops into battle relatively undetected. Unable to avoid active scans or dodge heavy anti-aircraft fire.
BattleUnitType/battle_unit_type/=Player_StealthTransportdisplay_name|Stealth Transport
BattleUnitType/battle_unit_type/=Player_StealthTransportdescription|Equipped with ECM jamming tech and stealth coating, this transport can carry a medium number of units into combat fully undetected. Bypasses early warning systems and alarms, but can still be targeted by anti-aricraft flak batteries when flying near highly defended areas.
BattleUnitType/battle_unit_type/=Player_SupportTransportdisplay_name|Support Transport
BattleUnitType/battle_unit_type/=Player_SupportTransportdescription|A heavily armored version of the standard transport, capable of carrying fewer troops but equipped with a full array of support equipment such as nanobot dispensers, jamming tech, fire support circuits, and scanners.
BattleUnitType/battle_unit_type/=Player_AssaultGunshipdisplay_name|Assault Gunship
BattleUnitType/battle_unit_type/=Player_AssaultGunshipdescription|Heavily armored and armed transport gunship, equipped with crowd-clearing weaponry. Capable of softening defenses before deploying troops into battle, and provide subsequent fire support.
BattleUnitType/battle_unit_type/=Player_StealthGunshipdisplay_name|Stealth Gunship
BattleUnitType/battle_unit_type/=Player_StealthGunshipdescription|This special version of the gunship exchanges troop capacity for extra weapons and anti-detection measures, allowing it to reach targets undetected and take them out.
BattleUnitType/battle_unit_type/=Player_Haulerdisplay_name|Hauler
BattleUnitType/battle_unit_type/=Player_Haulerdescription|Ungainly able to fold up to look like any other cargo. The fact that it looks so unrelated to the Predators and other scarier robots in your arsenal means people often look right past it.  Slow but strong, the hauler is great for hauling things -- or making a surprise smash. Without armor it can't take much punishment, as it's definitely not a combat bot.
BattleUnitType/battle_unit_type/=Player_Shamblerdisplay_name|Shambler
BattleUnitType/battle_unit_type/=Player_Shamblerdescription|Our own interpretation of those 'mechs' the humans like to make. Standing about three meters tall, it's too large to go into most buildings, but too small to smash through most of them. Specializes in withstanding large amounts of enemy fire while firing heavy rounds that take out enemy vehicles or disable larger enemy mechs.
BattleUnitType/battle_unit_type/=Player_RocketSleddisplay_name|Rocket Sled
BattleUnitType/battle_unit_type/=Player_RocketSleddescription|A downsized hovertank design fitted with rockets to allow it to boost into battle unaided.  Once at the battlefield it can only hover, but its rocket boost makes for much more flexible deployment options.
BattleUnitType/battle_unit_type/=Player_Striderdisplay_name|Strider
BattleUnitType/battle_unit_type/=Player_Striderdescription|Taller and faster cousin to the Shambler. Not quite as much of a brick on legs, but better suited for close combat with human mechs.
BattleUnitType/battle_unit_type/=Player_Blightdisplay_name|Blight
BattleUnitType/battle_unit_type/=Player_Blightdescription|This small mech is barely larger the Shambler technolgy it is based on, but it trades a lot of the armor-piercing capabilities for extreme speed and the ability to dominate close-quarters combat.
BattleUnitType/battle_unit_type/=Player_Tankerdisplay_name|Tanker
BattleUnitType/battle_unit_type/=Player_Tankerdescription|A larger and boxier version of the hauler, this one is meant for the open road. Using treads or legs as the situation requires, they can carry unheard-of loads, making them attractive to human customers. Unfortunately for the humans, these can also be transformed into killing machines.
BattleUnitType/battle_unit_type/=Player_Valkyriedisplay_name|Valkyrie
BattleUnitType/battle_unit_type/=Player_Valkyriedescription|This large flying mech inspires hope in the masses and focuses on large area-of-effect attacks.
BattleUnitType/battle_unit_type/=Player_Harbingerdisplay_name|Harbinger
BattleUnitType/battle_unit_type/=Player_Harbingerdescription|This ominous large flying mech inspires fear in all who see it, using psychological warfare as well as thick armor to just keep advancing no matter the odds.
BattleUnitType/battle_unit_type/=Player_Colossusdisplay_name|Colossus
BattleUnitType/battle_unit_type/=Player_Colossusdescription|This large mech is heavy and slow, but able to both take and deal out massive damage.
BattleUnitType/battle_unit_type/=Player_Voltwalkerdisplay_name|Voltwalker
BattleUnitType/battle_unit_type/=Player_Voltwalkerdescription|This massive mech requires extra electric power from the surrounding environment.  The more power it can draw from the local district, the more powerful it is.
BattleUnitType/battle_unit_type/=Player_ArtilleryMechdisplay_name|Artillery Mech
BattleUnitType/battle_unit_type/=Player_ArtilleryMechdescription|This large mech is slow, but fires very long-range explosive artillery shells with high accuracy.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackPowerdisplay_name|Attack Power
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackPowerdescription|How much the unit damages an enemy with its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackRangedisplay_name|Attack Range
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackRangedescription|How far away the unit can strike an enemy with its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackRatedisplay_name|Attack Rate
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackRatedescription|How often a unit fires its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackAccuracydisplay_name|Attack Accuracy
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackAccuracydescription|How accurately a unit can hit an enemy with its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackSpeeddisplay_name|Attack Speed
BattleWeaponAttributeType/battle_weapon_attribute_type/=AttackSpeeddescription|The speed at which an attack is delivered.
BattleWeaponAttributeType/battle_weapon_attribute_type/=NonlethalPercentagedisplay_name|Nonlethal Percentage
BattleWeaponAttributeType/battle_weapon_attribute_type/=NonlethalPercentagedescription|What percentage of the attack is in nonlethal form, which incapacitates targets without killing them?
BattleWeaponAttributeType/battle_weapon_attribute_type/=APPowerdisplay_name|Armor-Piercing Power
BattleWeaponAttributeType/battle_weapon_attribute_type/=APPowerdescription|How much Armor-Piercing damage the unit does to an enemy with its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=EMPPowerdisplay_name|Anti-Synthetic Power
BattleWeaponAttributeType/battle_weapon_attribute_type/=EMPPowerdescription|How much Anti-Synthetic damage the unit does to an enemy with its current weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AoESourcedisplay_name|Area of Effect Range at Source
BattleWeaponAttributeType/battle_weapon_attribute_type/=AoESourcedescription|Size of the Area of Effect damage around a unit when firing its weapon.
BattleWeaponAttributeType/battle_weapon_attribute_type/=AoETargetdisplay_name|Area of Effect Range at Target
BattleWeaponAttributeType/battle_weapon_attribute_type/=AoETargetdescription|Size of the Area of Effect damage around a target when the projectile of a unit's weapon impacts.
BiomeType/biome_type/=DesertCactidisplay_name|Desert Cacti
BiomeType/biome_type/=DesertCactidescription|Desert with a number of cactus in it, and some occasional evergreens.
BiomeType/biome_type/=CutTreesThindisplay_name|Cut Trees (Thin)
BiomeType/biome_type/=CutTreesThindescription|Was previously a deciduous forest, but lots of amounts of cutting has thinned this out to an extreme degree.
BiomeType/biome_type/=CutTreesThickdisplay_name|Cut Trees (Thick)
BiomeType/biome_type/=CutTreesThickdescription|Was previously a deciduous forest, but cutting has left only some groves and a lot of distruction.
BiomeType/biome_type/=DeadForestdisplay_name|Dead Forest
BiomeType/biome_type/=DeadForestdescription|Dead leafless trees are all that remain.
BiomeType/biome_type/=DeciduousForestLowNutrientsdisplay_name|Deciduous Forest (Low Nutrients)
BiomeType/biome_type/=DeciduousForestLowNutrientsdescription|A rich deciduous forest is nonetheless having nutritional issues that have turned the green leave permanently orange.
BiomeType/biome_type/=DeciduousForestNormaldisplay_name|Deciduous Forest (Normal)
BiomeType/biome_type/=DeciduousForestNormaldescription|A rich deciduous forest, fully grown.
BiomeType/biome_type/=DeciduousForestGrowingdisplay_name|Deciduous Forest (Growing)
BiomeType/biome_type/=DeciduousForestGrowingdescription|A rich deciduous forest, with new growth coming in parts to make it even thicker than average.
BiomeType/biome_type/=HomelessWastelanddisplay_name|Homeless Wasteland
BiomeType/biome_type/=HomelessWastelanddescription|Homeless tents, trash, and mud dominate, though there are scraggly plants and trees here and there.
BiomeType/biome_type/=MixedForestNormaldisplay_name|Mixed Forest (Normal)
BiomeType/biome_type/=MixedForestNormaldescription|A wild mix of deciduous and evergreen trees.  It's not as visually pleasing to humans, but it's very diverse.  Invasive alien flora also is commonly found.
